observableId	preequilibrationConditionId	simulationConditionId	simulatedData	time	observableParameters	noiseParameters	observableTransformation
Ca		model1_data1	-0.441290526221878	2.68151102297199	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.43292844922114	2.86172252774854	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.428076021543684	2.9498233092067	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.413009000249576	3.17520562964387	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.387480490222959	3.36748627315654	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.036578605508616	3.58874071226701	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.09916350996916	3.64189209849256	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.210933258909245	3.78259388199938	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.234652539028065	3.83142082112077	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.252187022811773	3.87423284745185	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.277763109386553	3.95344885576877	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.301143291554288	4.07205664588894	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.306391769263218	4.15068295687347	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.301863094108246	4.22093556573815	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.293710696616647	4.30121302925336	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.297826023325778	4.37016830398679	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.30433232560651	4.42111815350477	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.310701759478385	4.52175983156497	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.301874984137233	4.58796318541395	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.288512312696073	4.66945935674941	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.295440316662488	4.72717106901206	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.306389616001623	4.78311368927756	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.315962054601716	4.846958253797	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.314586250975908	4.93470521685573	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.30919813262893	4.95373278411399	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.277780889282603	5.02457509031105	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.276834056033904	5.02976442683603	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.294744610612859	5.11692169256239	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.313653487934748	5.18159183334716	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.348582129278622	5.29343776072266	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.406484767207242	5.34973419938759	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.44118254457645	5.42482232637782	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.438650914768639	5.51268722890303	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.434038757557597	5.60373649702312	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.429294268413981	5.69136552061538	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.42573395344251	5.75296923527176	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.422129622827263	5.81127064486679	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.416880989313605	5.88812786385417	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.412557750981167	5.94371666572024	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.399763113456643	6.06562676090176	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.395750002342487	6.09157344352665	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.35677034674558	6.18867693759255	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.185415434049147	6.23597066364975	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.031601271767522	6.34734483315934	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.148593683931791	6.45435524240928	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.17584977541411	6.48875425346502	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.218242777752993	6.55971449912856	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.248032379049092	6.62650755030992	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.26721900806666	6.68056313911178	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.284558963976291	6.74334624843293	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.293238686543294	6.78438918276686	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.303371263976072	6.85523148896392	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.306335213005744	6.90677103581429	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.301258026370559	6.98885690448214	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.293744907192335	7.08273671979767	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.296708444194945	7.12342583573216	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.306221168267497	7.20004717578659	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.310679475067744	7.25752300911629	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.310817615093148	7.28056051823475	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.307933429385092	7.31830114750733	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.304568453001305	7.33839016996388	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.288599422993601	7.42472185942489	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.288844106566931	7.44233415308543	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.300480285419267	7.51577112754498	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.309706276485214	7.56495188506581	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.317806227126504	7.63143043100323	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.298780499751606	7.74032787171681	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.28568224071416	7.76552760438735	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.283256836180134	7.84427185483836	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.314236604582738	7.94691850382867	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.319305610963139	7.96736134468464	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.34356848716845	8.04732430295591	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.388639390910905	8.09839209194037	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.441095190852456	8.18554935766672	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.440881568260468	8.22395831058266	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.437370598220126	8.30175904530186	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.432687663038877	8.39233655555604	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.427870986404198	8.4794938212824	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.422416514552871	8.56983545260362	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.417479446879434	8.64291860866375	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.398600890229839	8.83673246524062	0.300763662073359;0.658073142979721	0.104922918935031	log10
Ca		model1_data1	-0.270566382523363	8.98384229309268	0.300763662073359;0.658073142979721	0.104922918935031	log10
